Antibody,Virus,Reference,Pubmed ID,IC50,IC80,ID50
gVRC-H1dC38/VRC01L,MB539_2B7,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,1.02,3.55,
gVRC-H1dC38/VRC01L,MI369_A5,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.208,0.971,
gVRC-H1dC38/VRC01L,MN_3,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.068,>50,
gVRC-H1dC38/VRC01L,MS208_A1,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.184,0.84,
gVRC-H1dC38/VRC01L,MW965_26,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.144,0.913,
gVRC-H1dC38/VRC01L,NKU3006_EC1,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.93,3.22,
gVRC-H1dC38/VRC01L,PVO_4,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.591,3.12,
gVRC-H1dC38/VRC01L,Q168_A2,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.378,1.29,
gVRC-H1dC38/VRC01L,Q23_17,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.192,0.61,
gVRC-H1dC38/VRC01L,Q259_17,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.471,2.47,
gVRC-H1dC38/VRC01L,Q461_E2,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.918,4.29,
gVRC-H1dC38/VRC01L,Q769_H5,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.075,0.411,
gVRC-H1dC38/VRC01L,Q842_D12,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.045,0.18,
gVRC-H1dC38/VRC01L,QH0515_1,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.726,5.44,
gVRC-H1dC38/VRC01L,QH0692_42,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,3.27,11,
gVRC-H1dC38/VRC01L,QH209_14M_A2,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.033,0.421,
gVRC-H1dC38/VRC01L,R1166_C1,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.612,2.1,
gVRC-H1dC38/VRC01L,R2184_C4,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.077,0.383,
gVRC-H1dC38/VRC01L,R3265_C6,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.201,4.71,
gVRC-H1dC38/VRC01L,REJO4541_67,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.189,0.823,
gVRC-H1dC38/VRC01L,RHPA4259_7,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.098,0.568,
gVRC-H1dC38/VRC01L,S018_18,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.274,1.09,
gVRC-H1dC38/VRC01L,SC422_8,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.196,0.948,
gVRC-H1dC38/VRC01L,SF162,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.109,0.529,
gVRC-H1dC38/VRC01L,SS1196_1,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.269,1.08,
gVRC-H1dC38/VRC01L,T250_4,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,>50,>50,
gVRC-H1dC38/VRC01L,T251_18,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,2.31,8.49,
gVRC-H1dC38/VRC01L,T255_34,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,1.35,15.6,
gVRC-H1dC38/VRC01L,T257_31,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,4.96,14.9,
gVRC-H1dC38/VRC01L,T266_60,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.43,1.63,
gVRC-H1dC38/VRC01L,T278_50,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,>50,>50,
gVRC-H1dC38/VRC01L,TH966_8,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.629,2.42,
gVRC-H1dC38/VRC01L,TH976_17,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.271,1.39,
gVRC-H1dC38/VRC01L,THRO4156,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,18.3,>50,
gVRC-H1dC38/VRC01L,TRJO4551_58,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.37,1.26,
gVRC-H1dC38/VRC01L,TRO_11,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.71,2.07,
gVRC-H1dC38/VRC01L,TV1_29,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,>50,>50,
gVRC-H1dC38/VRC01L,TZA125_17,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,>50,>50,
gVRC-H1dC38/VRC01L,TZBD_02,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.088,0.411,
gVRC-H1dC38/VRC01L,UG021_16,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.807,5.94,
gVRC-H1dC38/VRC01L,UG024_2,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,12.7,>50,
gVRC-H1dC38/VRC01L,UG037_8,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.226,0.715,
gVRC-H1dC38/VRC01L,WITO4160_33,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.306,1.25,
gVRC-H1dC38/VRC01L,X2088_C9,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,>50,>50,
gVRC-H1dC38/VRC01L,YU2,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.121,0.783,
gVRC-H1dC38/VRC01L,ZA012_29,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.422,1.7,
gVRC-H1dC38/VRC01L,ZM106_9,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.371,1.16,
gVRC-H1dC38/VRC01L,ZM109_4,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.361,2.59,
gVRC-H1dC38/VRC01L,ZM135_10A,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.598,2.71,
gVRC-H1dC38/VRC01L,ZM176_66,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,>50,>50,
gVRC-H1dC38/VRC01L,ZM197_7,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,1.41,4.36,
gVRC-H1dC38/VRC01L,ZM214_15,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,3.16,13.6,
gVRC-H1dC38/VRC01L,ZM215_8,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.113,0.924,
gVRC-H1dC38/VRC01L,ZM233_6,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,>50,>50,
gVRC-H1dC38/VRC01L,ZM249_1,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.349,1.54,
gVRC-H1dC38/VRC01L,ZM53_12,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,2.53,10.1,
gVRC-H1dC38/VRC01L,ZM55_28A,Zhu et al. PNAS USA 110:E4088 (2013a),24106303,0.359,1.21,
M36/PRO-140,0013095_2_11,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0268,,
M36/PRO-140,001428_2_42,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.024,,
M36/PRO-140,0260_V5_C36,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0106,,
M36/PRO-140,0330_V4_C3,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0018,,
M36/PRO-140,0815_V3_C3,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0074,,
M36/PRO-140,1006_11_C3_1601,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0213,,
M36/PRO-140,1012_11_TC21_3257,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0211,,
M36/PRO-140,1054_07_TC4_1499,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0057,,
M36/PRO-140,1056_10_TA11_1826,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0067,,
M36/PRO-140,1394_C9G1,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0032,,
M36/PRO-140,16055_2_3,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0276,,
M36/PRO-140,16845_2_22,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0117,,
M36/PRO-140,191084_B7_19,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.01,,
M36/PRO-140,211_9,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.018,,
M36/PRO-140,231965_C1,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0051,,
M36/PRO-140,235_47,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0066,,
M36/PRO-140,249M_B10,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0033,,
M36/PRO-140,263_8,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0085,,
M36/PRO-140,3016_V5_C45,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0051,,
M36/PRO-140,3103_V3_C10,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0007,,
M36/PRO-140,3301_V1_C24,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0171,,
M36/PRO-140,3817_V2_C59,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0177,,
M36/PRO-140,6041_V3_C23,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0118,,
M36/PRO-140,620345_C1,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0002,,
M36/PRO-140,62357_14_D3_4589,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0009,,
M36/PRO-140,6240_08_TA5_4622,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.042,,
M36/PRO-140,6244_13_B5_4567,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0388,,
M36/PRO-140,6480_V4_C25,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0032,,
M36/PRO-140,6535_3,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0174,,
M36/PRO-140,6540_V4_C1,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0148,,
M36/PRO-140,6545_V4_C1,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0074,,
M36/PRO-140,6811_V7_C18,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0082,,
M36/PRO-140,6952_V1_C20,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0014,,
M36/PRO-140,703010054_2A2,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0014,,
M36/PRO-140,703010200_1E5,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.007,,
M36/PRO-140,704809221_1B3,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,1.596,,
M36/PRO-140,89_F1_2_25,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.015,,
M36/PRO-140,928_28,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0153,,
M36/PRO-140,A07412M1_VRC12,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0051,,
M36/PRO-140,AC10_29,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0239,,
M36/PRO-140,BF1266_431A,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.043,,
M36/PRO-140,BJOX009000_02_4,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0741,,
M36/PRO-140,BJOX010000_06_2,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0741,,
M36/PRO-140,BJOX015000_11_5,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0633,,
M36/PRO-140,BJOX025000_01_1,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0139,,
M36/PRO-140,BJOX028000_10_3,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0034,,
M36/PRO-140,C1080_C3,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.049,,
M36/PRO-140,C3347_C11,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0131,,
M36/PRO-140,C4118_9,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.1574,,
M36/PRO-140,CAAN5342,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0406,,
M36/PRO-140,CAP210_E8,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0145,,
M36/PRO-140,CAP45_G3,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0004,,
M36/PRO-140,CE0393_C3,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0039,,
M36/PRO-140,CE1172_H1,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0054,,
M36/PRO-140,CE1176_A3,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.013,,
M36/PRO-140,CE2010_F5,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0062,,
M36/PRO-140,CE2060_G9,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0218,,
M36/PRO-140,CNE17,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0153,,
M36/PRO-140,CNE19,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0027,,
M36/PRO-140,CNE20,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0044,,
M36/PRO-140,CNE21,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0202,,
M36/PRO-140,CNE30,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0177,,
M36/PRO-140,CNE5,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0019,,
M36/PRO-140,CNE52,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0424,,
M36/PRO-140,CNE58,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0026,,
M36/PRO-140,CNE8,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.1574,,
M36/PRO-140,DU156_12,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0192,,
M36/PRO-140,DU172_17,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0076,,
M36/PRO-140,DU422_1,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0128,,
M36/PRO-140,MS208_A1,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0008,,
M36/PRO-140,P0402_C2_11,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,5.675,,
M36/PRO-140,P1981_C5_3,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,1.529,,
M36/PRO-140,PVO_4,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.022,,
M36/PRO-140,Q23_17,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0019,,
M36/PRO-140,Q461_E2,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0109,,
M36/PRO-140,Q769_D22,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0001,,
M36/PRO-140,QH0692_42,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.031,,
M36/PRO-140,R1166_C1,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0901,,
M36/PRO-140,R2184_C4,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.3436,,
M36/PRO-140,R3265_C6,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0033,,
M36/PRO-140,REJO4541_67,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.003,,
M36/PRO-140,RHPA4259_7,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.026,,
M36/PRO-140,SC05_8C11_2344,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0362,,
M36/PRO-140,SC422_8,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0015,,
M36/PRO-140,T250_4,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0341,,
M36/PRO-140,T251_18,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0193,,
M36/PRO-140,T255_34,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0016,,
M36/PRO-140,T257_31,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0053,,
M36/PRO-140,T278_50,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0211,,
M36/PRO-140,TRJO4551_58,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0044,,
M36/PRO-140,TRO_11,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0501,,
M36/PRO-140,WEAU_D15_410,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.016,,
M36/PRO-140,WITO4160_33,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.019,,
M36/PRO-140,X1193_C1,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0034,,
M36/PRO-140,X1254_C3,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.2631,,
M36/PRO-140,X1632_S2_B10,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.6941,,
M36/PRO-140,X2088_C9,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0695,,
M36/PRO-140,X2131_C1_B5,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0695,,
M36/PRO-140,ZM109_4,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0377,,
M36/PRO-140,ZM135_10A,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0036,,
M36/PRO-140,ZM197_7,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0159,,
M36/PRO-140,ZM214_15,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0004,,
M36/PRO-140,ZM233_6,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0003,,
M36/PRO-140,ZM246F,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0016,,
M36/PRO-140,ZM247_V1,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0052,,
M36/PRO-140,ZM249_1,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0001,,
M36/PRO-140,ZM53_12,Khan et al. J Virol. 92: e00384 (2018) - dataset 1,29976677,0.0182,,
N6/10E8v4-PGDM1400,0013095_2_11,Xu et al. Science 358:85 (2017),28931639,0.006,0.02,
N6/10E8v4-PGDM1400,001428_2_42,Xu et al. Science 358:85 (2017),28931639,0.004,0.012,
N6/10E8v4-PGDM1400,0077_V1_C16,Xu et al. Science 358:85 (2017),28931639,0.061,0.154,
N6/10E8v4-PGDM1400,00836_2_5,Xu et al. Science 358:85 (2017),28931639,0.027,0.068,
N6/10E8v4-PGDM1400,0260_V5_C36,Xu et al. Science 358:85 (2017),28931639,0.071,0.17,
N6/10E8v4-PGDM1400,0330_V4_C3,Xu et al. Science 358:85 (2017),28931639,0.008,0.033,
N6/10E8v4-PGDM1400,0439_V5_C1,Xu et al. Science 358:85 (2017),28931639,0.469,1.31,
N6/10E8v4-PGDM1400,0815_V3_C3,Xu et al. Science 358:85 (2017),28931639,0.103,0.301,
N6/10E8v4-PGDM1400,0921_V2_C14,Xu et al. Science 358:85 (2017),28931639,0.014,0.044,
N6/10E8v4-PGDM1400,16055_2_3,Xu et al. Science 358:85 (2017),28931639,0.008,0.027,
N6/10E8v4-PGDM1400,16845_2_22,Xu et al. Science 358:85 (2017),28931639,0.592,3.65,
N6/10E8v4-PGDM1400,16936_2_21,Xu et al. Science 358:85 (2017),28931639,0.027,0.098,
N6/10E8v4-PGDM1400,191821_E6_1,Xu et al. Science 358:85 (2017),28931639,0.177,0.46,
N6/10E8v4-PGDM1400,231965_C1,Xu et al. Science 358:85 (2017),28931639,0.083,0.566,
N6/10E8v4-PGDM1400,235_47,Xu et al. Science 358:85 (2017),28931639,0.01,0.06,
N6/10E8v4-PGDM1400,242_14,Xu et al. Science 358:85 (2017),28931639,0.018,0.077,
N6/10E8v4-PGDM1400,246_F3_C10_2,Xu et al. Science 358:85 (2017),28931639,0.013,0.044,
N6/10E8v4-PGDM1400,247_23,Xu et al. Science 358:85 (2017),28931639,0.023,0.055,
N6/10E8v4-PGDM1400,25710_2_43,Xu et al. Science 358:85 (2017),28931639,0.021,0.048,
N6/10E8v4-PGDM1400,25711_2_4,Xu et al. Science 358:85 (2017),28931639,0.348,1.03,
N6/10E8v4-PGDM1400,25925_2_22,Xu et al. Science 358:85 (2017),28931639,0.011,0.029,
N6/10E8v4-PGDM1400,26191_2_48,Xu et al. Science 358:85 (2017),28931639,0.02,0.069,
N6/10E8v4-PGDM1400,263_8,Xu et al. Science 358:85 (2017),28931639,0.04,0.123,
N6/10E8v4-PGDM1400,269_12,Xu et al. Science 358:85 (2017),28931639,0.379,0.824,
N6/10E8v4-PGDM1400,271_11,Xu et al. Science 358:85 (2017),28931639,0.014,0.036,
N6/10E8v4-PGDM1400,286_36,Xu et al. Science 358:85 (2017),28931639,0.022,0.074,
N6/10E8v4-PGDM1400,288_38,Xu et al. Science 358:85 (2017),28931639,0.019,0.144,
N6/10E8v4-PGDM1400,3016_V5_C45,Xu et al. Science 358:85 (2017),28931639,0.03,0.094,
N6/10E8v4-PGDM1400,3168_V4_C10,Xu et al. Science 358:85 (2017),28931639,0.209,0.464,
N6/10E8v4-PGDM1400,3301_V1_C24,Xu et al. Science 358:85 (2017),28931639,0.04,0.086,
N6/10E8v4-PGDM1400,3326_V4_C3,Xu et al. Science 358:85 (2017),28931639,0.004,0.015,
N6/10E8v4-PGDM1400,3337_V2_C6,Xu et al. Science 358:85 (2017),28931639,0.036,0.185,
N6/10E8v4-PGDM1400,3365_V2_C20,Xu et al. Science 358:85 (2017),28931639,0.019,0.071,
N6/10E8v4-PGDM1400,3415_V1_C1,Xu et al. Science 358:85 (2017),28931639,0.061,0.167,
N6/10E8v4-PGDM1400,3468_V1_C12,Xu et al. Science 358:85 (2017),28931639,0.157,0.367,
N6/10E8v4-PGDM1400,3589_V1_C4,Xu et al. Science 358:85 (2017),28931639,0.012,0.042,
N6/10E8v4-PGDM1400,3637_V5_C3,Xu et al. Science 358:85 (2017),28931639,1.62,3.62,
N6/10E8v4-PGDM1400,3718_3_11,Xu et al. Science 358:85 (2017),28931639,0.009,0.025,
N6/10E8v4-PGDM1400,3817_V2_C59,Xu et al. Science 358:85 (2017),28931639,0.118,0.485,
N6/10E8v4-PGDM1400,3873_V1_C24,Xu et al. Science 358:85 (2017),28931639,0.015,0.043,
N6/10E8v4-PGDM1400,3988_25,Xu et al. Science 358:85 (2017),28931639,0.173,0.461,
N6/10E8v4-PGDM1400,398_F1_F6_20,Xu et al. Science 358:85 (2017),28931639,0.117,0.533,
N6/10E8v4-PGDM1400,45_01DG5,Xu et al. Science 358:85 (2017),28931639,0.017,0.044,
N6/10E8v4-PGDM1400,57128_VRC15,Xu et al. Science 358:85 (2017),28931639,0.153,0.432,
N6/10E8v4-PGDM1400,5768_4,Xu et al. Science 358:85 (2017),28931639,0.146,0.342,
N6/10E8v4-PGDM1400,6095_V1_C10,Xu et al. Science 358:85 (2017),28931639,0.039,0.109,
N6/10E8v4-PGDM1400,6101_1,Xu et al. Science 358:85 (2017),28931639,0.081,0.217,
N6/10E8v4-PGDM1400,620345_C1,Xu et al. Science 358:85 (2017),28931639,0.145,1.54,
N6/10E8v4-PGDM1400,6322_V4_C1,Xu et al. Science 358:85 (2017),28931639,0.01,0.038,
N6/10E8v4-PGDM1400,6405_V4_C34,Xu et al. Science 358:85 (2017),28931639,0.527,1.97,
N6/10E8v4-PGDM1400,6471_V1_C16,Xu et al. Science 358:85 (2017),28931639,>50,>50,
N6/10E8v4-PGDM1400,6535_3,Xu et al. Science 358:85 (2017),28931639,0.026,0.137,
N6/10E8v4-PGDM1400,6540_V4_C1,Xu et al. Science 358:85 (2017),28931639,0.011,0.041,
N6/10E8v4-PGDM1400,6545_V4_C1,Xu et al. Science 358:85 (2017),28931639,0.012,0.082,
N6/10E8v4-PGDM1400,6631_V3_C10,Xu et al. Science 358:85 (2017),28931639,0.839,2.67,
N6/10E8v4-PGDM1400,6644_V2_C33,Xu et al. Science 358:85 (2017),28931639,0.029,0.08,
N6/10E8v4-PGDM1400,6785_V5_C14,Xu et al. Science 358:85 (2017),28931639,0.02,0.067,
N6/10E8v4-PGDM1400,6838_V1_C35,Xu et al. Science 358:85 (2017),28931639,0.038,0.121,
N6/10E8v4-PGDM1400,703010217_B6,Xu et al. Science 358:85 (2017),28931639,0.007,0.027,
N6/10E8v4-PGDM1400,7165_18,Xu et al. Science 358:85 (2017),28931639,0.356,2.01,
N6/10E8v4-PGDM1400,89_6,Xu et al. Science 358:85 (2017),28931639,0.027,0.076,
N6/10E8v4-PGDM1400,928_28,Xu et al. Science 358:85 (2017),28931639,0.093,0.285,
N6/10E8v4-PGDM1400,92BR025_9,Xu et al. Science 358:85 (2017),28931639,0.01,0.03,
N6/10E8v4-PGDM1400,92RW020_2,Xu et al. Science 358:85 (2017),28931639,0.042,0.125,
N6/10E8v4-PGDM1400,96ZM651_02,Xu et al. Science 358:85 (2017),28931639,0.109,0.384,
N6/10E8v4-PGDM1400,A03349M1_VRC4A,Xu et al. Science 358:85 (2017),28931639,0.344,1.06,
N6/10E8v4-PGDM1400,A07412M1_VRC12,Xu et al. Science 358:85 (2017),28931639,0.052,0.17,
N6/10E8v4-PGDM1400,AC10_29,Xu et al. Science 358:85 (2017),28931639,0.287,0.892,
N6/10E8v4-PGDM1400,ADA,Xu et al. Science 358:85 (2017),28931639,0.1,0.366,
N6/10E8v4-PGDM1400,BAL_01,Xu et al. Science 358:85 (2017),28931639,0.013,0.047,
N6/10E8v4-PGDM1400,BAL_26,Xu et al. Science 358:85 (2017),28931639,0.01,0.039,
N6/10E8v4-PGDM1400,BB201_B42,Xu et al. Science 358:85 (2017),28931639,0.002,0.008,
N6/10E8v4-PGDM1400,BB539_2B13,Xu et al. Science 358:85 (2017),28931639,0.031,0.099,
N6/10E8v4-PGDM1400,BG1168_1,Xu et al. Science 358:85 (2017),28931639,0.514,1.32,
N6/10E8v4-PGDM1400,BG505_W6M_C2,Xu et al. Science 358:85 (2017),28931639,0.011,0.043,
N6/10E8v4-PGDM1400,BI369_9A,Xu et al. Science 358:85 (2017),28931639,0.06,0.432,
N6/10E8v4-PGDM1400,BJOX002000_03_2,Xu et al. Science 358:85 (2017),28931639,0.016,0.08,
N6/10E8v4-PGDM1400,BJOX009000_02_4,Xu et al. Science 358:85 (2017),28931639,0.033,0.819,
N6/10E8v4-PGDM1400,BJOX010000_06_2,Xu et al. Science 358:85 (2017),28931639,0.022,0.126,
N6/10E8v4-PGDM1400,BJOX025000_01_1,Xu et al. Science 358:85 (2017),28931639,0.019,0.068,
N6/10E8v4-PGDM1400,BJOX028000_10_3,Xu et al. Science 358:85 (2017),28931639,0.027,0.08,
N6/10E8v4-PGDM1400,BL01,Xu et al. Science 358:85 (2017),28931639,28.1,>50,
